0 8.668950e-01 3.096517e+08 5.264248
1 8.170640e-01 3.285366e+08 5.585303
2 8.174438e-01 3.283840e+08 5.582708
3 8.167260e-01 3.286726e+08 5.587615
4 8.180790e-01 3.281290e+08 5.578373
5 8.170991e-01 3.285225e+08 5.585063
6 8.179700e-01 3.281727e+08 5.579116
7 8.180349e-01 3.281467e+08 5.578674
8 8.174880e-01 3.283663e+08 5.582406
9 8.174949e-01 3.283635e+08 5.582359
10 8.635089e-01 3.108659e+08 5.284890
11 8.422780e-01 3.187017e+08 5.418104
12 8.175290e-01 3.283498e+08 5.582126
13 8.176761e-01 3.282907e+08 5.581122
14 8.169849e-01 3.285684e+08 5.585844
15 8.176818e-01 3.282884e+08 5.581083
16 8.177001e-01 3.282810e+08 5.580958
17 8.173039e-01 3.284402e+08 5.583664
18 8.187480e-01 3.278609e+08 5.573815
19 8.166931e-01 3.286859e+08 5.587840
