0 4.287977e+00 6.260189e+07 1.252084
1 4.287995e+00 6.260162e+07 1.252078
2 4.287502e+00 6.260882e+07 1.252222
3 4.287850e+00 6.260374e+07 1.252121
4 4.287242e+00 6.261262e+07 1.252298
5 4.288404e+00 6.259565e+07 1.251959
6 4.286684e+00 6.262077e+07 1.252461
7 4.289035e+00 6.258645e+07 1.251775
8 4.287181e+00 6.261351e+07 1.252316
9 4.288897e+00 6.258846e+07 1.251815
10 4.288162e+00 6.259919e+07 1.252030
11 4.287240e+00 6.261265e+07 1.252299
12 4.289457e+00 6.258029e+07 1.251652
13 4.286564e+00 6.262252e+07 1.252496
14 4.287037e+00 6.261562e+07 1.252358
15 4.286607e+00 6.262190e+07 1.252484
16 4.289368e+00 6.258158e+07 1.251677
17 4.289677e+00 6.257708e+07 1.251587
18 4.287865e+00 6.260352e+07 1.252116
19 4.291071e+00 6.255675e+07 1.251181
