0 9.687517e-01 2.770942e+08 5.542087
1 9.698523e-01 2.767797e+08 5.535797
2 9.696727e-01 2.768310e+08 5.536822
3 9.688285e-01 2.770722e+08 5.541647
4 9.702346e-01 2.766707e+08 5.533616
5 9.693188e-01 2.769321e+08 5.538844
6 9.699319e-01 2.767570e+08 5.535343
7 9.687596e-01 2.770919e+08 5.542041
8 9.694412e-01 2.768971e+08 5.538145
9 9.697265e-01 2.768156e+08 5.536515
10 9.695151e-01 2.768760e+08 5.537723
11 9.692675e-01 2.769467e+08 5.539137
12 9.693345e-01 2.769276e+08 5.538754
13 9.697137e-01 2.768193e+08 5.536588
14 9.695370e-01 2.768697e+08 5.537598
15 9.694303e-01 2.769002e+08 5.538207
16 9.694074e-01 2.769067e+08 5.538338
17 9.699100e-01 2.767633e+08 5.535468
18 9.693240e-01 2.769306e+08 5.538814
19 9.690529e-01 2.770081e+08 5.540364
