0 4.259964e+00 6.301355e+07 1.260317
1 4.259322e+00 6.302305e+07 1.260507
2 4.260483e+00 6.300587e+07 1.260164
3 4.260544e+00 6.300497e+07 1.260146
4 4.259867e+00 6.301498e+07 1.260346
5 4.261079e+00 6.299706e+07 1.259987
6 4.259247e+00 6.302416e+07 1.260529
7 4.259797e+00 6.301602e+07 1.260366
8 4.259071e+00 6.302676e+07 1.260581
9 4.259642e+00 6.301832e+07 1.260412
10 4.260621e+00 6.300384e+07 1.260123
11 4.259343e+00 6.302274e+07 1.260501
12 4.260969e+00 6.299869e+07 1.260020
13 4.258914e+00 6.302909e+07 1.260628
14 4.260717e+00 6.300241e+07 1.260094
15 4.259135e+00 6.302582e+07 1.260562
16 4.259960e+00 6.301361e+07 1.260318
17 4.260103e+00 6.301149e+07 1.260276
18 4.261020e+00 6.299793e+07 1.260005
19 4.263758e+00 6.295748e+07 1.259196
