0 8.973870e-01 2.991301e+08 5.982821
1 8.994620e-01 2.984400e+08 5.969019
2 8.991752e-01 2.985352e+08 5.970923
3 8.989630e-01 2.986057e+08 5.972332
4 8.987310e-01 2.986828e+08 5.973874
5 8.996868e-01 2.983654e+08 5.967527
6 8.988781e-01 2.986339e+08 5.972896
7 8.992381e-01 2.985143e+08 5.970505
8 8.990231e-01 2.985857e+08 5.971933
9 8.993030e-01 2.984928e+08 5.970074
10 8.988431e-01 2.986455e+08 5.973129
11 8.998981e-01 2.982954e+08 5.966126
12 8.985960e-01 2.987276e+08 5.974771
13 8.998559e-01 2.983094e+08 5.966406
14 8.991239e-01 2.985522e+08 5.971263
15 8.993649e-01 2.984722e+08 5.969663
16 8.981071e-01 2.988903e+08 5.978024
17 8.997109e-01 2.983575e+08 5.967367
18 8.990262e-01 2.985847e+08 5.971913
19 8.994069e-01 2.984583e+08 5.969384
