===0===
|0|2.263790e-01_3.447354e-01_-2.657129e-02
|1|-4.999239e-01_3.618388e-01_-7.803645e-01
|2|-1.105209e-01_2.982863e-01_-5.964490e-01
|3|-5.561059e-01_7.462617e-01_-6.548646e-03
|4|1.910895e-01_4.686112e-01_3.656699e-01
|5|-1.882717e-01_3.393058e-02_-4.222074e-01
|6|-3.262419e-01_9.407670e-01_-3.311081e-01
|7|2.203879e-01_1.202782e+00_4.237043e-01
|8|-2.231169e-01_3.359943e-01_-3.338156e-01
|9|1.480302e-01_2.535860e-01_-6.166236e-01
|10|4.806946e-01_1.242210e-01_2.201263e-02
|11|5.085937e-01_5.282278e-01_-4.023675e-01
|12|-1.987590e-01_-6.760886e-02_-3.860810e-01
|13|-2.829272e-01_4.411926e-01_-2.651733e-01
|14|8.058594e-01_6.158050e-01_-1.957169e-01
|15|-4.707183e-01_1.143645e-01_2.772364e-01
|16|4.588681e-01_3.455513e-01_5.867213e-01
|17|5.381565e-01_1.191656e-01_-5.578330e-01
|18|-1.637938e-01_3.604017e-01_-3.732921e-01
|19|-2.344802e-01_8.917271e-01_-7.285855e-01
|20|-6.121356e-01_6.466464e-01_-1.439559e-02
|21|2.335646e-01_6.787068e-01_7.402872e-01
|22|1.646878e-01_2.486815e-01_-4.018451e-01
|23|2.448712e-01_2.463165e-01_3.808132e-01
|24|9.343798e-01_6.189492e-01_2.830534e-01
|25|3.050202e-01_9.862802e-02_5.917161e-01
|26|2.797875e-01_8.127902e-01_4.867520e-02
|27|6.986522e-01_2.284939e-01_6.471433e-02
|28|-1.683141e-01_1.024318e+00_-2.418132e-01
|29|-1.986746e-01_1.376796e+00_-4.354760e-01
|30|1.937570e-01_6.709260e-01_8.116165e-02
|31|-3.172832e-01_2.634468e-01_-4.320795e-01
|32|3.822783e-01_7.287209e-01_6.080543e-02
|33|6.218570e-01_-1.608115e-02_1.107570e-01
|34|-9.749466e-04_7.900220e-01_-3.290786e-02
|35|9.963924e-02_6.066099e-01_7.101687e-01
|36|5.296822e-01_4.221401e-01_2.850820e-01
|37|8.691956e-01_1.435955e+00_1.031025e+00
|38|-7.054790e-01_7.246440e-01_-9.208707e-02
|39|6.471306e-01_5.177939e-01_1.852989e-01
|40|7.358621e-01_9.557998e-01_3.507867e-01
|41|5.546927e-02_4.232908e-01_-8.380813e-02
|42|2.177018e-02_8.958341e-01_-6.192452e-01
|43|1.203590e+00_2.017543e+00_1.050821e+00
|44|-3.342652e-01_8.379969e-01_-2.444827e-01
|45|4.152600e-02_4.793019e-01_6.320390e-01
|46|-8.869126e-02_8.569003e-01_1.664461e-01
|47|7.333500e-02_3.853371e-01_9.738609e-01
|48|-1.258961e-01_8.138903e-01_-6.994148e-01
|49|6.710765e-01_1.173940e+00_3.347014e-01
|50|-2.213291e-01_4.596382e-01_-1.974023e-01
|51|2.982597e-01_5.488815e-01_3.037161e-01
|52|-1.057224e-01_7.812613e-01_-4.045694e-01
|53|-2.948616e-01_6.694506e-02_-1.498934e-01
|54|-3.228333e-01_8.515519e-01_-4.492340e-01
|55|8.009827e-01_1.202692e+00_4.908453e-01
|56|2.113621e-01_1.181958e+00_7.056148e-02
|57|-5.443771e-01_-1.498408e-01_-2.589952e-01
|58|2.853903e-01_5.648151e-02_2.721389e-01
|59|5.314365e-03_3.266814e-01_-7.325640e-01
|60|-8.980007e-02_5.019538e-01_-1.072303e+00
|61|-7.401392e-01_7.174193e-01_-4.126704e-02
|62|7.537116e-01_4.306453e-01_9.972119e-02
|63|6.170088e-02_5.259888e-01_-1.088895e-01
|64|-4.322256e-01_4.025399e-01_3.399495e-01
|65|1.285052e-01_3.580611e-01_-8.805442e-02
|66|-5.855154e-01_3.263900e-01_-3.843247e-01
|67|3.322774e-01_5.608095e-01_2.287072e-01
|68|2.366033e-01_4.757412e-01_-6.328930e-02
|69|1.452337e-01_7.436043e-01_3.720648e-01
|70|-1.187102e+00_1.711248e-01_-1.743759e-01
|71|-7.262513e-01_9.573633e-01_-1.929711e-01
|72|-1.408428e-01_6.212287e-01_-3.206849e-01
|73|3.645687e-01_4.559484e-01_6.200919e-01
|74|-7.969136e-01_5.408370e-01_1.019792e-02
|75|-4.035678e-01_7.423295e-01_-2.281507e-01
|76|2.688434e-01_-1.587132e-01_3.804831e-01
|77|2.225099e-01_2.869346e-01_2.087091e-01
|78|1.167139e-01_7.482498e-01_1.355162e-01
|79|-7.512767e-01_7.619497e-01_-1.608369e-01
|80|-7.663327e-02_6.264465e-01_-1.061913e-02
|81|-3.681340e-02_4.009394e-01_9.709803e-02
|82|-2.351965e-01_9.041966e-01_-7.275888e-01
|83|1.724332e+00_6.427097e-01_-1.209689e-01
|84|-3.166021e-01_6.703622e-01_-5.578645e-01
|85|9.294451e-02_2.036765e-01_-5.588289e-01
|86|-1.940401e-02_7.052071e-01_-3.069363e-02
|87|-2.321163e-01_2.407907e-01_5.711823e-02
|88|2.096738e-01_9.017975e-01_5.716012e-01
|89|2.562395e-01_2.798998e-01_5.445548e-01
|90|5.410037e-01_6.096731e-01_-2.820423e-01
|91|5.948617e-01_3.354904e-01_2.444515e-01
|92|-4.376681e-01_7.772646e-01_-1.468158e-01
|93|4.578923e-01_5.264344e-02_2.853019e-01
|94|7.592795e-01_4.619659e-01_3.330598e-01
|95|1.992573e-01_3.830053e-01_-2.670696e-01
|96|-2.484248e-01_1.159435e+00_-1.106309e-01
|97|1.565178e-02_1.162881e+00_7.629758e-01
|98|1.107851e-01_5.130482e-01_-9.909238e-01
|99|5.994384e-01_1.437248e+00_-3.405340e-01
|100|8.911362e-02_7.745362e-01_-4.439618e-01
|101|2.170803e-01_5.864688e-02_1.065153e-01
|102|-2.393508e-01_7.385474e-01_-2.772858e-01
|103|-4.082916e-01_2.403086e-01_-3.697005e-01
|104|6.032496e-01_-1.869221e-01_1.431606e-01
|105|2.919360e-01_8.751019e-01_3.978448e-01
|106|-9.100093e-01_3.406900e-01_-2.460891e-01
|107|3.788701e-01_6.139769e-01_-1.941453e-01
|108|-4.117989e-01_8.559886e-01_-4.939310e-02
|109|4.787424e-01_9.588645e-01_1.825392e-02
|110|-1.201449e-02_5.184770e-01_4.642243e-01
|111|1.392184e-01_4.411911e-01_8.859838e-01
|112|6.356895e-01_4.048240e-01_3.054871e-01
|113|2.939071e-01_1.127361e+00_4.172346e-02
|114|-6.632212e-01_7.216417e-01_-3.161449e-01
|115|-3.833633e-01_-1.309689e-01_5.510951e-01
