icccx 2.300000000003688e-08 0.003929999999999545 3.572748486233353e-05 2.3734426640709073e-05
icc 2.300000000003688e-08 0.003929999999999545 3.572662818966695e-05 2.373386020497637e-05
gcc 2.300000000003688e-08 0.003929999999999545 3.5726097894000235e-05 2.3733433719593207e-05
