0 3.543441e-01 7.575558e+08 15.151671
1 3.545079e-01 7.572058e+08 15.144670
2 3.550100e-01 7.561348e+08 15.123250
3 3.545580e-01 7.570989e+08 15.142531
4 3.545551e-01 7.571050e+08 15.142654
5 3.547850e-01 7.566145e+08 15.132844
6 3.550551e-01 7.560389e+08 15.121331
7 3.549249e-01 7.563162e+08 15.126877
8 3.545320e-01 7.571544e+08 15.143641
9 3.542829e-01 7.576868e+08 15.154291
10 3.547089e-01 7.567767e+08 15.136089
11 3.549540e-01 7.562542e+08 15.125637
12 3.545918e-01 7.570266e+08 15.141086
13 3.543952e-01 7.574468e+08 15.149489
14 3.546321e-01 7.569406e+08 15.139365
15 3.551340e-01 7.558709e+08 15.117971
16 3.551660e-01 7.558029e+08 15.116611
17 3.545051e-01 7.572119e+08 15.144792
18 3.548980e-01 7.563736e+08 15.128025
19 3.546851e-01 7.568276e+08 15.137106
