0 3.316369e-01 8.094258e+08 16.189108
1 3.304591e-01 8.123106e+08 16.246807
2 3.306940e-01 8.117338e+08 16.235269
3 3.303061e-01 8.126871e+08 16.254336
4 3.300462e-01 8.133270e+08 16.267134
5 3.304331e-01 8.123745e+08 16.248085
6 3.303659e-01 8.125399e+08 16.251392
7 3.303120e-01 8.126724e+08 16.254043
8 3.300340e-01 8.133569e+08 16.267734
9 3.304820e-01 8.122544e+08 16.245682
10 3.300161e-01 8.134010e+08 16.268615
11 3.302729e-01 8.127686e+08 16.255967
12 3.310230e-01 8.109270e+08 16.219133
13 3.300691e-01 8.132706e+08 16.266006
14 3.301358e-01 8.131061e+08 16.262717
15 3.305418e-01 8.121073e+08 16.242741
16 3.304982e-01 8.122145e+08 16.244885
17 3.302021e-01 8.129429e+08 16.259453
18 3.306508e-01 8.118397e+08 16.237388
19 3.304620e-01 8.123036e+08 16.246666
