0 2.048489e-01 1.310407e+09 26.209095
1 2.049919e-01 1.309493e+09 26.190818
2 2.046997e-01 1.311362e+09 26.228208
3 2.046647e-01 1.311586e+09 26.232686
4 2.046347e-01 1.311779e+09 26.236531
5 2.045730e-01 1.312175e+09 26.244453
6 2.047009e-01 1.311355e+09 26.228055
7 2.046949e-01 1.311393e+09 26.228821
8 2.048637e-01 1.310312e+09 26.207206
9 2.047847e-01 1.310818e+09 26.217313
10 2.045863e-01 1.312089e+09 26.242743
11 2.047791e-01 1.310853e+09 26.218029
12 2.046284e-01 1.311819e+09 26.237346
13 2.045107e-01 1.312574e+09 26.252442
14 2.046560e-01 1.311642e+09 26.233805
15 2.046457e-01 1.311708e+09 26.235122
16 2.050467e-01 1.309143e+09 26.183821
17 2.047963e-01 1.310744e+09 26.215838
18 2.046162e-01 1.311897e+09 26.238902
19 2.047332e-01 1.311148e+09 26.223914
