0 7.362936e-01 3.645767e+08 7.291800
1 7.370618e-01 3.641967e+08 7.284200
2 7.369188e-01 3.642674e+08 7.285614
3 7.366844e-01 3.643832e+08 7.287931
4 7.370761e-01 3.641896e+08 7.284059
5 7.365511e-01 3.644492e+08 7.289251
6 7.378678e-01 3.637989e+08 7.276243
7 7.367223e-01 3.643645e+08 7.287557
8 7.363086e-01 3.645692e+08 7.291652
9 7.377369e-01 3.638634e+08 7.277534
10 7.364645e-01 3.644920e+08 7.290108
11 7.369525e-01 3.642507e+08 7.285281
12 7.371132e-01 3.641713e+08 7.283692
13 7.364914e-01 3.644787e+08 7.289842
14 7.373996e-01 3.640298e+08 7.280863
15 7.365167e-01 3.644662e+08 7.289591
16 7.374095e-01 3.640250e+08 7.280765
17 7.366161e-01 3.644170e+08 7.288607
18 7.369632e-01 3.642454e+08 7.285175
19 7.373197e-01 3.640693e+08 7.281652
