0 6.656630e-01 4.032603e+08 8.065501
1 6.656010e-01 4.032978e+08 8.066252
2 6.662989e-01 4.028755e+08 8.057804
3 6.651309e-01 4.035829e+08 8.071954
4 6.655080e-01 4.033542e+08 8.067379
5 6.654990e-01 4.033597e+08 8.067489
6 6.656580e-01 4.032633e+08 8.065562
7 6.660321e-01 4.030368e+08 8.061032
8 6.656711e-01 4.032554e+08 8.065403
9 6.658161e-01 4.031676e+08 8.063647
10 6.661799e-01 4.029474e+08 8.059243
11 6.657381e-01 4.032148e+08 8.064591
12 6.659150e-01 4.031077e+08 8.062449
13 6.662700e-01 4.028929e+08 8.058153
14 6.655030e-01 4.033572e+08 8.067440
15 6.663530e-01 4.028427e+08 8.057149
16 6.656520e-01 4.032669e+08 8.065634
17 6.658869e-01 4.031247e+08 8.062789
18 6.655610e-01 4.033221e+08 8.066737
19 6.659081e-01 4.031119e+08 8.062532
