0 1.859610e-01 1.443504e+09 28.871132
1 1.861462e-01 1.442068e+09 28.842419
2 1.861027e-01 1.442405e+09 28.849150
3 1.861949e-01 1.441691e+09 28.834872
4 1.862312e-01 1.441409e+09 28.829243
5 1.863031e-01 1.440854e+09 28.818130
6 1.861796e-01 1.441809e+09 28.837236
7 1.860803e-01 1.442579e+09 28.852628
8 1.861374e-01 1.442136e+09 28.843770
9 1.862839e-01 1.441002e+09 28.821087
10 1.863460e-01 1.440522e+09 28.811485
11 1.860442e-01 1.442858e+09 28.858224
12 1.863536e-01 1.440463e+09 28.810320
13 1.863903e-01 1.440179e+09 28.804635
14 1.861587e-01 1.441971e+09 28.840469
15 1.862106e-01 1.441569e+09 28.832437
16 1.862563e-01 1.441216e+09 28.825371
17 1.861789e-01 1.441815e+09 28.837347
18 1.860905e-01 1.442499e+09 28.851043
19 1.861558e-01 1.441994e+09 28.840930
