0 1.781471e-01 1.506819e+09 30.137489
1 1.783190e-01 1.505367e+09 30.108436
2 1.782558e-01 1.505900e+09 30.119108
3 1.784019e-01 1.504667e+09 30.094434
4 1.782279e-01 1.506136e+09 30.123822
5 1.782780e-01 1.505713e+09 30.115362
6 1.785080e-01 1.503772e+09 30.076547
7 1.784239e-01 1.504482e+09 30.090734
8 1.784070e-01 1.504624e+09 30.093589
9 1.782691e-01 1.505788e+09 30.116852
10 1.784480e-01 1.504279e+09 30.086673
11 1.784329e-01 1.504405e+09 30.089206
12 1.781950e-01 1.506414e+09 30.129384
13 1.783960e-01 1.504717e+09 30.095439
14 1.784761e-01 1.504042e+09 30.081931
15 1.785519e-01 1.503403e+09 30.069157
16 1.781869e-01 1.506483e+09 30.130755
17 1.783919e-01 1.504751e+09 30.096123
18 1.786079e-01 1.502931e+09 30.059725
19 1.782711e-01 1.505771e+09 30.116530
